TCGA	Tissue	Group	Pos	Score	IFNA1	IFNA2	IFNGR1	POLR3B	IRF3	IFNGR2	IFNE	TBK1	IFNAR1	IFNB1	TMEM173	POLR3A	IFNG	IFNAR2	IFNK	DDX58
TCGA-86-8668	luad	WT	0	1089.61320	0.0	0.0	11.8315	7.8183	10.1447	10.9351	0.0	8.992	11.2584	0.0	11.5021	8.9984	2.2388	9.8338	0.0	8.4138
TCGA-BH-A0B6	brca	WT	0	2221.82278	0.0	0.0	10.8769	8.3687	10.3532	11.3918	0.0	9.6009	10.7276	0.4828	10.4221	8.9735	5.1369	8.929	0.0	11.1538
TCGA-EJ-7321	prad	WT	0	-489.24098	0.0	0.0	10.9002	8.3372	9.7691	11.2874	1.2334	9.222	10.9004	0.0	9.1789	9.3987	2.0851	8.44	0.0	8.941
TCGA-G4-6320	coad	WT	0	-531.16499	0.0	0.0	10.173	8.1097	10.7176	10.9523	0.0	8.9269	10.3553	0.0	9.9592	8.4661	0.6825	7.8497	0.0	7.6569
TCGA-HT-7479	lgg	WT	0	-70.49078	0.0	0.0	11.539	8.2683	9.2115	9.8031	1.0955	8.8617	10.7237	0.0	8.4559	8.725	0.0	8.4498	0.0	8.5094
TCGA-44-7659	luad	WT	0	614.80310	0.0	0.0	10.2114	7.4149	10.8688	10.8357	0.8052	9.1371	10.628	0.0	11.4539	8.7229	0.8052	9.4847	0.0	9.6083
TCGA-E9-A1NE	brca	WT	0	1881.71228	0.3414	0.0	10.8613	8.3926	9.2534	10.828	1.8757	10.3577	11.3319	0.0	9.8332	9.5725	5.8142	9.0408	0.0	10.6889
TCGA-KO-8414	kich	WT	0	-284.67764	0.0	0.0	9.5517	7.9907	10.572	10.0601	0.0	9.4715	10.1256	0.4916	9.0073	7.9861	1.3918	6.8781	0.0	8.2948
TCGA-OR-A5JX	acc	WT	0	-577.15850	0.0	0.0	11.6211	8.3428	10.8202	10.4921	0.0	9.8517	11.5518	0.0	5.8108	8.2959	0.0	7.1091	0.0	7.1669
TCGA-67-3774	luad	WT	0	1124.27191	0.0	0.0	11.9394	6.698	10.71	11.131	0.7126	10.4879	11.2546	0.0	11.2059	8.1429	2.611	9.5304	0.0	7.6549
TCGA-EJ-7328	prad	WT	0	194.69868	0.0	0.0	10.9741	8.2759	9.5253	10.4766	0.0	9.1189	10.8534	0.0	9.7066	8.9497	0.4367	8.0198	0.0	8.7126
TCGA-F4-6855	coad	WT	0	-116.08993	0.0	0.0	10.4058	8.22	10.4462	10.8432	1.2073	9.1072	10.2164	0.0	9.4899	9.3752	0.0	8.5314	0.0	7.8826
TCGA-AR-A5QN	brca	WT	0	166.71634	0.0	0.0	11.2145	7.8682	9.7761	10.782	1.1452	9.7706	10.7045	1.3304	10.3493	8.9489	0.0	8.5391	0.0	11.6967
TCGA-DU-6394	lgg	WT	0	-910.23275	0.0	0.0	10.5946	8.5486	8.042	10.3716	0.0	9.2061	11.8042	0.0	7.6908	9.7543	0.0	9.0881	0.0	8.4041
TCGA-CV-6003	hnsc	WT	0	-253.39121	0.0	0.0	11.5156	7.7737	10.5778	10.6367	4.7079	8.8436	9.6697	0.8463	9.2294	9.474	1.7629	8.0695	2.8041	10.6892
TCGA-27-2523	gbm	WT	0	-527.18877	0.0	0.0	10.6905	8.0429	8.8831	11.3362	0.0	9.1321	11.0441	0.0	8.0622	8.1784	0.0	9.5016	0.0	8.5675
TCGA-CV-7423	hnsc	WT	0	296.95374	0.5104	0.0	12.185	9.025	10.1123	11.6329	1.9895	8.8529	10.5086	0.0	9.9957	9.6519	0.5104	8.4567	6.2663	9.5952
TCGA-DD-A4NI	lihc	WT	0	445.41101	0.0	0.0	10.6996	8.5291	10.0444	9.3281	0.0	9.3988	11.0454	0.6764	8.0679	8.4073	3.9957	9.1025	0.0	8.8446
TCGA-G3-A25U	lihc	WT	0	-626.02697	0.0	0.0	11.2885	8.1678	9.4459	8.431	0.0	9.3446	11.0998	0.0	6.2552	7.9635	1.1049	7.0769	0.0	9.3861
TCGA-DK-A1AE	blca	WT	0	-842.55301	0.0	0.0	10.2207	8.5717	10.4539	10.4925	0.0	9.7218	10.0729	0.0	8.4239	9.441	0.639	8.0838	0.0	7.8352
TCGA-DU-8162	lgg	WT	0	-1064.50506	0.0	0.0	10.9435	8.3368	8.6049	9.8476	0.7448	9.3952	10.9657	0.0	7.3799	10.0905	0.0	8.1564	0.0	8.0306
TCGA-AR-A0U1	brca	WT	0	99.81766	0.0	0.0	10.379	8.1042	9.8909	11.1275	3.5356	9.1108	10.7082	0.913	9.2812	8.702	4.443	8.9002	0.913	9.0604
TCGA-A4-7583	kirp	WT	0	623.71490	0.4548	0.0	11.2486	7.8709	10.1518	10.8246	3.8789	8.9382	11.2782	0.0	7.5585	8.6214	1.0784	9.9195	0.0	9.5492
TCGA-DH-A66B	lgg	WT	0	392.07082	0.0	0.0	10.7806	7.9079	9.441	10.2514	0.0	8.9664	10.654	0.0	8.877	9.2487	0.5032	8.526	0.0	8.842
TCGA-DD-A3A8	lihc	WT	0	-613.44336	0.0	0.0	12.3555	8.2449	10.0576	9.8725	0.0	9.0242	11.0685	0.0	6.3022	8.7138	0.0	8.3947	0.0	9.0843
TCGA-18-3419	lusc	WT	0	727.05204	0.0	0.0	10.6153	9.0627	10.3444	12.4504	0.0	9.7481	10.7721	0.592	9.4473	9.6246	5.5124	9.3239	0.0	7.6612
TCGA-BF-A1PV	skcm	WT	0	-1146.00878	0.0	0.0	8.5236	8.0926	9.6692	10.5779	0.3773	9.0891	10.9463	0.0	9.9438	9.6081	0.3773	7.0421	0.0	8.0655
TCGA-55-8092	luad	WT	0	1472.47603	0.0	0.0	10.8549	7.6746	11.3095	9.9044	4.5929	9.7945	10.6268	1.4748	9.3003	9.0605	6.2173	9.4697	0.531	10.1759
TCGA-HW-7486	lgg	WT	0	-596.93847	0.0	0.0	11.3408	8.2058	8.6336	9.4578	0.7746	9.0376	10.9141	0.0	7.6617	8.986	0.0	8.6281	0.4387	8.5959
TCGA-QR-A702	pcpg	WT	0	-1175.02761	0.0	0.0	10.1684	8.0232	10.068	9.7415	0.0	9.5901	10.6915	0.0	7.671	9.0522	0.0	8.5891	0.0	8.1362
TCGA-HT-7873	lgg	WT	0	-660.42602	0.0	0.4083	11.5565	8.7141	9.5535	9.2726	1.7179	8.8512	10.7859	0.0	7.2705	9.4956	0.0	8.8725	0.0	8.417
TCGA-AO-A1KP	brca	WT	0	-1086.54268	0.0	0.0	10.3569	7.6169	8.1563	10.8263	0.9962	10.2316	10.5276	1.4103	9.3804	8.4116	0.0	6.9699	0.0	9.29
TCGA-CZ-4861	kirc	WT	0	2120.43591	0.8193	0.0	11.4537	7.111	9.4375	11.7911	1.5417	9.3014	11.7787	0.4671	10.5491	9.0206	3.4001	9.9309	0.4671	10.1642
TCGA-BP-4167	kirc	WT	0	2501.45460	0.0	0.0	11.634	7.0249	10.0982	12.0728	1.4292	9.3418	11.1396	1.4292	10.5166	7.6331	5.8438	9.3806	0.0	9.3617
TCGA-BT-A20T	blca	WT	0	248.07856	0.0	0.0	11.2432	8.039	11.1148	11.1683	2.0721	9.9035	10.3888	0.0	8.7632	8.5729	3.6109	8.4833	0.0	8.7895
TCGA-CC-A3MA	lihc	WT	0	-561.40745	0.0	0.0	9.8151	7.7289	10.2124	11.0113	0.5014	8.4637	10.0746	0.5014	8.3905	9.9314	0.5014	8.3423	0.0	9.5314
TCGA-A4-8515	kirp	WT	0	-740.02475	1.3358	0.0	10.6509	7.7794	8.8854	10.9371	3.1078	8.6856	11.4769	0.0	5.6037	8.7134	0.4657	9.4126	0.4657	8.9317
TCGA-MI-A75G	lihc	WT	0	-730.22566	0.0	0.0	10.6821	8.8298	10.7096	9.0002	0.0	9.3256	11.1298	0.0	6.4555	8.4333	1.1299	9.5436	0.0	8.7858
TCGA-BP-4789	kirc	WT	0	256.84769	0.0	0.0	11.2716	7.6712	9.0885	10.5471	0.4372	9.1382	11.7654	0.0	10.1433	8.9579	1.044	9.706	0.0	9.9389
TCGA-DW-7840	kirp	WT	0	210.23873	1.3595	0.0	10.8107	7.9747	10.3807	10.4956	5.1689	9.0592	10.7836	0.0	7.6984	7.9536	0.0	9.5397	0.0	8.7076
TCGA-A7-A4SC	brca	WT	0	110.09567	0.0	0.0	10.925	8.0464	10.3788	11.9628	0.0	9.3657	10.9004	0.6565	9.1129	9.3981	1.4483	8.4641	0.0	8.9676
TCGA-CZ-4865	kirc	WT	0	1314.71568	0.0	0.0	11.1283	8.1145	9.1771	11.4859	3.1487	9.6361	11.3243	0.0	10.0078	8.4139	4.1869	9.6957	0.0	10.5977
TCGA-HT-8019	lgg	WT	0	-1716.46715	0.5149	0.0	10.2274	8.0345	9.3711	9.9532	0.5149	9.1442	10.2747	0.0	6.9602	9.6955	0.0	7.4406	0.0	7.4733
TCGA-HT-8113	lgg	WT	0	-1621.16855	0.0	0.0	10.4768	8.2451	9.0267	9.8198	0.0	9.2649	10.5542	0.0	6.7753	10.0211	0.0	7.3898	0.0	7.7207
TCGA-CC-A5UD	lihc	WT	0	-618.02784	0.0	0.0	13.0227	6.9802	10.0868	10.136	1.0191	9.3531	9.7828	0.5977	6.7992	8.2619	1.3448	6.8496	0.0	8.1876
TCGA-EL-A3CN	thca	WT	0	882.00838	0.4639	0.0	11.1333	7.8388	10.2334	11.384	1.7117	9.3782	11.2198	0.8143	11.1313	8.7943	5.1033	9.3599	0.4639	10.3388
TCGA-BH-A1FD	brca	WT	0	-169.53686	0.0	0.0	10.9669	9.9436	8.8067	10.2567	0.0	10.0048	10.4983	1.5994	9.5279	10.4873	0.0	7.9894	0.0	10.7308
TCGA-BL-A0C8	blca	WT	0	-700.50315	0.0	0.0	10.9346	8.4508	10.0205	11.297	2.1701	9.117	10.5828	0.663	8.8624	9.319	0.0	8.6006	0.0	9.8288
TCGA-EM-A2OX	thca	WT	0	-167.58631	0.0	0.0	10.8573	7.8189	10.3213	11.7018	5.5411	8.9503	11.1868	0.0	11.0978	8.4745	1.8623	8.7269	0.0	9.1043
TCGA-HC-7820	prad	WT	0	-1131.91360	0.0	0.0	11.0507	8.756	9.4632	11.4011	0.0	9.0273	11.6495	0.0	8.034	9.4294	0.4443	8.007	0.4443	9.2708
TCGA-AK-3450	kirc	WT	0	381.62413	0.0	0.0	11.3459	7.7339	9.5957	11.3107	1.0929	9.1976	11.0952	0.0	10.2148	8.3661	2.256	8.956	0.0	9.7517
TCGA-34-2596	lusc	WT	0	365.98262	0.0	0.0	10.4665	8.4536	9.912	11.0077	1.294	9.5912	10.7584	0.0	8.8765	8.757	1.4931	8.6838	0.0	8.2758
TCGA-QT-A7U0	pcpg	WT	0	-495.69187	0.0	0.0	10.2642	8.1654	8.891	9.5292	0.0	9.5915	11.0558	0.0	8.2295	9.6057	0.4683	8.0818	0.0	8.3948
TCGA-D3-A5GN	skcm	WT	0	297.37331	0.0	0.0	10.2267	8.1566	9.5341	11.6996	3.1875	9.3108	10.8644	0.0	9.2328	8.7945	4.106	10.0924	0.0	8.6903
TCGA-BW-A5NP	lihc	WT	0	-964.96266	0.0	0.0	9.8936	9.2	10.1845	11.0308	0.0	8.89	11.0572	0.0	5.7206	8.9223	1.3011	8.9932	0.0	9.0433
TCGA-LL-A5YP	brca	WT	0	391.70823	0.0	0.0	10.8984	7.6334	10.525	11.5538	0.0	8.7452	10.6661	0.0	9.6533	8.9384	0.9292	9.5718	0.0	8.3767
TCGA-DK-A1A7	blca	WT	0	-595.90857	0.0	0.0	11.1981	7.2306	11.5195	11.878	3.9129	8.8708	10.8585	0.0	8.0506	7.9755	0.0	7.8206	0.0	7.7358
TCGA-EL-A3T2	thca	WT	0	-1287.08446	0.0	0.0	11.3553	7.7434	9.9975	10.6362	1.3926	9.0275	10.9012	0.0	8.4167	9.0112	1.2019	7.4408	0.0	8.0285
TCGA-DQ-7588	hnsc	WT	0	-882.63840	0.0	0.0	10.4404	8.5079	10.5936	10.8785	1.8244	8.6622	10.228	0.0	8.8566	9.2837	1.43	8.6911	2.1338	7.1503
TCGA-A6-6651	coad	WT	0	1027.93351	0.0	0.0	10.6114	8.4068	10.3144	10.8379	0.8778	9.1285	10.4161	0.0	10.132	9.5839	1.174	9.0564	0.0	8.6801
TCGA-GF-A3OT	skcm	WT	0	688.44392	0.0	0.0	9.9077	8.4431	10.1847	10.9453	3.7307	9.9062	10.828	0.4134	9.4925	10.526	4.3155	8.9309	0.0	8.3842
TCGA-CR-6472	hnsc	WT	0	-423.75700	0.0	0.0	10.6967	9.0635	10.402	10.4888	0.0	9.4731	10.7799	0.0	8.8248	9.4547	2.3231	8.0288	0.0	8.0783
TCGA-EB-A44P	skcm	WT	0	-327.76333	0.0	0.0	9.6887	8.3113	10.3999	11.9736	0.903	9.5993	10.7867	0.903	10.6077	8.2508	3.8991	9.2536	0.5211	8.9605
TCGA-28-5220	gbm	WT	0	252.37731	0.0	0.0	12.0676	8.6338	9.8082	10.5931	1.1	9.514	10.4925	0.0	7.7812	7.4731	0.0	9.2443	0.0	9.2279
TCGA-66-2778	lusc	WT	0	961.00766	0.0	0.0	13.0809	8.6138	9.9713	12.3284	0.0	8.9807	11.1053	0.0	9.7827	8.3158	2.2575	9.3118	0.0	8.765
TCGA-EE-A29M	skcm	WT	0	680.14526	1.2388	0.0	9.8562	8.7801	8.9467	11.6438	0.0	9.7813	10.8438	0.0	9.2291	9.3825	4.9663	9.0851	0.0	9.5593
TCGA-GF-A6C9	skcm	WT	0	2331.01891	0.0	0.0	11.2598	7.6524	10.571	12.058	0.0	9.2869	11.276	0.0	10.3607	8.1431	4.3873	9.383	0.0	9.4283
TCGA-66-2782	lusc	WT	0	1215.01817	2.6582	0.0	11.9715	8.3087	10.8458	12.1616	7.3163	9.0967	10.5057	1.2192	10.0523	8.7074	2.8025	8.9759	0.7347	9.9615
TCGA-EE-A2A1	skcm	WT	0	1713.11316	0.0	0.0	9.7263	8.3868	9.7267	11.4062	0.0	8.6218	11.0037	0.6569	10.6082	9.8329	4.0506	9.3996	0.0	9.5105
TCGA-CZ-4853	kirc	WT	0	597.30999	0.0	0.64	10.3415	7.019	9.805	10.7685	1.2606	9.0867	11.8723	0.0	9.0823	8.9394	2.4507	9.4828	0.0	10.7427
TCGA-OL-A66K	brca	WT	0	-455.43108	0.0	0.0	10.9134	7.3455	10.0663	11.759	1.1657	9.029	10.6906	0.0	9.6918	8.8067	0.5003	7.8663	0.0	9.1455
TCGA-44-7667	luad	WT	0	-314.03134	0.0	0.0	9.9271	8.5323	10.3194	9.4706	0.0	9.276	10.213	0.7363	9.2666	10.4656	3.3204	7.9403	0.0	8.5087
TCGA-G9-6332	prad	WT	0	-1345.99452	0.0	0.0	11.0596	8.4656	9.0252	11.6945	0.0	8.9393	11.4394	0.0	6.9735	8.904	1.2122	7.7372	0.0	8.237
TCGA-B8-4143	kirc	WT	0	1974.95186	0.0	0.0	11.167	7.0005	10.7277	11.8837	2.1615	9.472	10.7739	1.3155	10.2525	9.2677	7.0005	9.7675	0.0	10.67
TCGA-A2-A0CW	brca	WT	0	20.52658	0.0	0.0	10.0577	8.5897	10.3159	11.3725	0.0	9.6756	10.9912	3.3901	9.0415	9.6198	2.6917	9.0307	0.0	11.9536
TCGA-BH-A18M	brca	WT	0	-22.13842	0.0	0.0	11.5882	7.981	9.4422	10.6616	2.928	9.42	11.1057	0.0	9.816	9.2518	1.2155	9.0798	0.5268	10.0178
TCGA-HE-A5NK	kirp	WT	0	1670.02069	0.0	0.0	11.7815	7.2503	10.1944	11.5696	3.8567	8.9034	11.0619	0.9734	9.4893	8.18	0.9734	9.1277	0.0	9.4521
TCGA-44-3919	luad	WT	0	1640.90628	0.0	0.0	11.5912	7.9532	10.2731	11.7633	0.4062	9.3424	11.4099	0.7228	11.0479	8.4789	4.054	10.3875	0.0	10.1763
TCGA-J4-A67Q	prad	WT	0	-236.27329	0.0	0.0	10.3251	7.6386	11.3711	11.3309	1.5799	8.3832	11.1666	0.0	9.5476	7.5133	0.0	7.4728	0.0	7.8147
TCGA-A1-A0SI	brca	WT	0	529.57545	0.0	0.0	10.9676	8.7583	9.8426	11.647	0.913	9.4799	11.2667	0.3722	9.6502	9.2086	3.6412	8.8994	0.0	10.484
TCGA-IB-7891	paad	WT	0	1437.07312	0.5149	0.0	11.4114	8.2076	10.0903	11.6261	3.6029	9.4101	11.3998	1.8372	10.7495	8.9464	1.4412	9.9028	0.0	10.3438
TCGA-BP-5201	kirc	WT	0	1587.21296	0.4733	0.0	10.7552	6.8908	10.1166	11.6878	1.3524	9.5458	11.2427	0.4733	9.9644	8.1042	6.5458	9.5528	0.0	9.6478
TCGA-QR-A70P	pcpg	WT	0	-1259.17278	0.6625	0.0	10.2018	7.7318	9.6643	10.181	0.6625	9.6782	10.3275	0.0	7.5862	8.5693	0.6625	7.918	0.0	7.4292
TCGA-G5-6235	read	WT	0	-755.05135	0.0	0.0	11.3097	7.6499	9.6418	11.6744	0.5412	9.5194	10.5994	0.0	8.8914	9.2002	0.5412	8.2845	0.0	9.7948
TCGA-FG-5962	lgg	WT	0	-1186.73845	0.3978	0.3978	10.4727	8.516	8.5358	9.4249	0.0	8.8674	10.8882	0.0	7.0594	9.5663	0.3978	8.1735	0.0	8.7199
TCGA-CM-6169	coad	WT	0	1020.42608	0.0	0.0	11.1102	7.985	10.0489	11.2508	0.0	9.9011	11.0751	0.0	10.0419	9.174	4.0567	9.4101	0.0	9.909
TCGA-C8-A12M	brca	WT	0	-519.67579	0.0	0.0	9.3095	7.2197	8.7755	9.4389	0.0	9.7817	11.2445	0.0	8.0465	9.6366	0.6196	8.8023	0.0	9.4904
TCGA-BP-4995	kirc	WT	0	485.63420	0.0	0.0	10.56	8.676	9.1963	10.5878	0.0	9.2362	11.5131	0.6077	9.3447	8.7188	2.3757	8.9862	0.6077	8.9433
TCGA-B6-A0IJ	brca	WT	0	1413.35435	0.0	0.0	10.5453	7.7207	10.2493	11.7873	0.6421	9.1829	10.2533	0.0	9.4571	8.5897	5.03	9.8656	0.0	9.0746
TCGA-BF-A3DJ	skcm	WT	0	766.81512	0.0	0.0	10.0042	8.0291	9.6052	12.5053	0.0	9.5479	11.0891	0.7564	10.1727	8.5729	2.9162	10.0349	0.0	9.2021
TCGA-FU-A5XV	cesc	WT	0	-34.77506	0.0	0.0	12.1355	8.8623	10.3384	10.9145	2.7478	9.3139	10.715	0.0	9.662	8.7853	4.0349	8.8552	0.5259	9.6613
TCGA-CC-A1HT	lihc	WT	0	1568.76556	0.0	0.0	12.0671	8.1236	10.3078	11.501	2.6831	9.2917	10.5835	3.0088	9.8924	8.4089	6.1039	9.5086	0.0	10.2322
TCGA-C8-A26V	brca	WT	0	-106.49652	0.0	0.0	10.7573	8.5969	9.2805	11.4695	0.0	9.7945	10.8779	0.7382	10.5801	8.7232	2.5051	8.1024	0.0	10.9507
TCGA-FE-A233	thca	WT	0	-749.67549	0.7939	0.0	10.9539	8.2543	9.9435	10.712	3.919	8.8518	11.2129	0.4509	9.6749	9.0355	0.4509	7.9138	0.2431	9.0461
TCGA-EL-A3GO	thca	WT	0	-494.89310	0.0	0.0	10.7842	8.4207	9.5723	12.008	0.0	9.2602	11.5462	0.0	9.1603	8.8847	2.0936	8.1908	0.0	8.8646
TCGA-66-2757	lusc	WT	0	426.17984	0.0	0.0	10.8141	8.0196	10.1341	10.9911	0.4568	8.8877	10.0329	0.8031	9.3332	8.6436	3.6914	9.3063	0.0	10.6382
TCGA-BJ-A28X	thca	WT	0	1821.57650	0.0	0.0	11.2877	7.9706	10.5642	10.9003	2.5683	9.2661	11.1174	0.0	10.2557	9.0125	4.8386	9.4885	0.41	9.5139
TCGA-D3-A5GS	skcm	WT	0	725.38989	0.0	0.0	10.1101	7.7908	9.5904	10.2632	0.0	9.0476	9.3273	0.0	9.66	8.2467	5.5814	8.3445	0.9982	9.7965
TCGA-EE-A20C	skcm	WT	0	-590.65101	0.0	0.0	10.9521	7.9232	9.6428	12.3496	0.0	8.8106	11.7446	0.0	10.1325	9.6106	0.0	9.4235	0.0	8.981
TCGA-DV-5565	kirc	WT	0	789.22312	0.0	0.0	11.3817	7.9297	9.4441	11.5788	0.0	9.434	11.3567	0.5582	10.1416	8.04	1.5309	9.775	0.5582	8.8177
TCGA-E9-A1RB	brca	WT	0	569.60898	0.7002	0.0	11.9233	8.4775	8.5552	11.0885	1.357	9.437	11.5405	0.0	8.9964	9.343	1.6719	8.9843	0.7002	9.581
TCGA-78-7147	luad	Rest	258	401.47802	0.0	0.0	11.0773	7.8447	10.6448	11.773	2.2965	8.9529	11.296	0.0	11.3759	8.1825	3.2042	9.7826	0.0	9.9062
TCGA-CV-6961	hnsc	WT	0	133.13612	0.0	0.0	11.885	9.2676	9.536	11.6319	2.2201	9.0274	9.8466	0.0	9.0508	9.5681	0.0	7.979	0.687	7.4497
TCGA-G9-6347	prad	WT	0	244.21996	0.0	0.5473	9.535	7.4158	11.265	11.0936	2.0804	8.079	10.956	0.0	8.8741	7.4467	0.0	7.5535	0.0	9.8583
TCGA-G9-6338	prad	WT	0	-936.62203	0.0	0.0	10.5316	7.813	9.8733	11.2373	0.0	8.6543	10.8863	0.0	8.5556	8.229	0.0	7.2399	0.0	8.2594
TCGA-ET-A25O	thca	WT	0	-977.79159	0.922	0.0	10.7416	7.7189	10.2401	10.9788	4.2626	9.2521	11.3685	0.3766	10.1186	8.799	0.3766	7.7227	0.0	8.2438
TCGA-C8-A26X	brca	WT	0	1613.10375	0.5453	0.0	12.1544	8.8101	9.8	12.1478	0.5453	9.7059	11.4631	0.5453	9.9732	8.848	5.3069	9.7072	0.0	10.5528
TCGA-ER-A3ET	skcm	WT	0	744.51868	0.0	0.0	9.7797	8.5275	9.331	11.3427	1.0	9.6582	10.5551	0.585	11.9272	9.888	1.0	8.9063	0.0	10.4533
TCGA-EJ-7314	prad	WT	0	-497.38690	0.0	0.0	11.1606	8.8162	9.317	11.1968	0.4157	8.8635	11.6606	0.0	8.8183	9.4983	0.4157	8.4482	0.0	9.2053
TCGA-05-4426	luad	WT	0	695.95811	0.0	0.0	11.1439	8.1289	10.5973	11.6287	1.3115	9.0404	11.489	0.0	11.8833	9.1309	2.4452	10.0024	0.0	9.3093
TCGA-A3-3311	kirc	WT	0	1260.75736	0.0	0.0	11.2616	7.7422	9.2751	11.5995	3.0006	9.5674	11.5182	0.0	10.271	9.2391	3.5856	9.6104	0.0	9.5807
TCGA-OR-A5JF	acc	WT	0	-1086.99215	0.0	0.0	12.3456	9.3054	9.99	9.4066	0.471	10.2605	10.7835	0.0	6.9652	8.3407	0.0	7.0345	0.0	8.4403
TCGA-EM-A4FQ	thca	WT	0	377.58049	0.4203	0.0	11.5716	6.78	10.6776	11.6997	4.6049	8.9555	10.9479	0.0	10.8532	7.862	0.7454	8.474	0.4203	8.2576
TCGA-FS-A1ZY	skcm	WT	0	-1155.96337	0.0	0.0	9.377	8.4022	10.1737	9.6292	0.0	7.7383	9.9301	0.0	10.8177	9.5964	0.0	7.7375	0.0	6.7746
TCGA-P4-A5EA	kirp	WT	0	2344.87175	0.0	0.0	11.2196	6.9406	11.557	11.7648	5.9675	9.3137	11.2793	2.4816	10.081	7.8995	5.2358	9.5978	0.0	9.1833
TCGA-EM-A3AK	thca	WT	0	-124.46534	0.3746	0.0	11.362	7.954	10.2913	10.9644	4.4819	9.0504	11.0837	0.3746	11.1636	8.6083	2.4455	9.0972	0.0	7.7858
TCGA-AA-3712	coad	WT	0	-274.40632	0.0	0.0	11.3964	8.0344	10.1027	11.5235	0.0	8.8345	10.539	0.0	9.4485	8.7917	0.5985	8.9152	0.0	9.0927
TCGA-KM-8442	kich	WT	0	-809.69185	0.0	0.0	9.674	8.5295	9.1533	10.7261	0.0	9.6213	11.8795	1.2318	9.2364	8.3885	0.0	8.0476	0.4192	8.1371
TCGA-CZ-4858	kirc	WT	0	1710.84215	0.0	0.0	10.4697	8.0262	9.3228	11.4191	0.6064	9.0704	11.1622	0.6064	10.6643	9.382	6.2326	9.8365	0.0	9.045
TCGA-A2-A0T1	brca	WT	0	1649.77568	0.0	0.0	10.5607	7.7697	9.7123	11.7395	0.0	9.165	11.2086	0.8066	10.2826	9.1957	4.3292	9.1881	0.0	10.1703
TCGA-CJ-4885	kirc	WT	0	319.80900	0.0	0.0	11.1829	7.059	9.2056	11.5289	1.643	9.1629	11.2922	0.0	9.3906	7.925	1.2723	8.6402	0.0	9.9718
TCGA-50-8457	luad	WT	0	1706.70303	0.0	0.0	10.94	7.4979	10.6938	11.5022	0.0	9.0096	11.2302	0.0	11.3474	8.7929	3.4282	9.9483	0.0	9.0269
TCGA-BJ-A0ZA	thca	WT	0	-392.72561	0.0	0.0	10.5422	8.9393	9.9185	10.6096	0.801	8.8458	11.0168	0.0	9.5804	8.9802	1.0796	7.6962	0.801	7.9746
TCGA-18-4083	lusc	WT	0	69.95522	0.0	0.0	9.7113	9.0805	9.9249	10.2794	0.0	9.1894	10.0237	0.0	9.2673	8.7938	4.6176	8.4508	0.0	10.4175
TCGA-EM-A3FK	thca	WT	0	-954.62164	0.7118	0.0	10.86	8.1875	10.0809	11.039	3.0591	9.3667	11.6508	0.0	10.6012	8.8895	0.0	9.1285	0.0	9.1691
TCGA-A2-A0SW	brca	WT	0	1168.79511	0.0	0.0	10.3218	8.3588	10.3095	10.8363	0.0	9.8957	10.8178	0.0	9.4273	9.1109	4.9869	8.984	0.0	10.2076
TCGA-QR-A6H0	pcpg	WT	0	-290.36535	0.0	0.0	10.8969	7.3871	10.2909	10.2194	0.0	9.104	10.1983	0.0	10.4145	8.0802	1.2059	8.7918	0.0	8.6719
TCGA-G4-6626	coad	WT	0	-783.22004	0.0	0.0	10.1409	8.0761	10.3846	10.463	0.0	9.1798	9.6113	0.0	8.4571	9.5501	1.8606	7.8977	0.0	7.7097
TCGA-P5-A5EZ	lgg	WT	0	-227.02222	0.0	0.0	10.664	8.4369	9.1446	9.8822	0.963	9.0192	10.4958	0.0	8.4191	9.1479	0.0	9.2184	0.0	8.3089
TCGA-HC-7232	prad	WT	0	-1118.71350	0.0	0.0	11.2428	8.2953	8.7794	11.2745	0.9935	9.2013	11.0848	0.0	8.8604	8.8439	1.7278	8.1723	0.0	8.4006
TCGA-EJ-7330	prad	WT	0	167.06203	0.0	0.0	10.534	8.9498	9.1474	10.713	1.5159	9.3417	11.2047	0.0	9.1194	9.5595	1.1634	7.9014	0.0	8.7781
TCGA-EM-A22N	thca	WT	0	-570.70712	0.0	0.0	10.2845	8.592	9.2961	10.4273	0.6914	9.1423	10.8984	0.3867	9.1345	8.9797	1.5082	7.4567	0.0	7.9461
TCGA-DU-6403	lgg	WT	0	-56.31235	0.0	0.0	11.2389	8.1751	8.7857	10.9339	0.4334	9.0406	11.0515	0.0	7.1413	8.8555	0.0	9.3681	0.0	8.6606
TCGA-55-8615	luad	WT	0	-272.06282	0.0	0.0	10.077	7.7038	10.2055	11.9412	0.6181	9.4086	10.8848	0.0	10.4914	9.2592	0.0	9.6615	0.0	8.8213
TCGA-CV-7102	hnsc	WT	0	551.93855	0.0	0.0	11.8944	8.6185	10.1607	11.1367	2.9649	9.065	10.8293	0.0	9.91	9.6211	2.5374	8.9882	0.4858	8.5133
TCGA-DJ-A1QO	thca	WT	0	212.17139	0.0	0.0	11.047	7.8929	10.0952	11.5586	3.2264	8.7959	10.8953	0.526	10.963	8.7465	0.526	8.6004	0.0	8.5807
TCGA-FK-A3SE	thca	WT	0	-560.05829	0.0	0.0	11.2299	7.7704	10.7101	11.9562	3.6613	8.8117	11.1854	0.3257	10.4609	8.3896	0.5913	9.3678	0.0	8.1661
