Sample	Project	Score
TCGA-B2-5641	kidney_clear_cell_carcinoma	1990.34284
TCGA-KM-8476	kidney_chromophobe	-573.78472
TCGA-EK-A2IP	cervical_cancer	-20.10179
TCGA-DD-A114	liver_cancer	1296.62833
TCGA-14-0787	glioblastoma	318.71596
TCGA-CV-5978	head_and_neck_cancer	1090.78638
TCGA-DU-6401	lower_grade_glioma	-467.46584
TCGA-S7-A7WP	pheochromocytoma_&_paraganglioma	-850.23500
TCGA-06-0129	glioblastoma	695.78626
TCGA-BH-A0DK	breast_cancer	-773.34896
TCGA-CJ-4912	kidney_clear_cell_carcinoma	544.21930
TCGA-A4-A4ZT	kidney_papillary_cell_carcinoma	-37.66972
TCGA-BQ-5891	kidney_papillary_cell_carcinoma	-646.10363
TCGA-FD-A3SQ	bladder_cancer	338.17097
TCGA-OR-A5J3	adrenocortical_cancer	-1070.18805
TCGA-39-5024	lung_squamous_cell_carcinoma	324.13372
TCGA-93-7348	lung_adenocarcinoma	737.06240
TCGA-91-8496	lung_adenocarcinoma	1772.54412
TCGA-BH-A18L	breast_cancer	-15.23371
TCGA-ER-A199	melanoma	2073.67084
TCGA-44-2656	lung_adenocarcinoma	2175.91371
TCGA-HZ-A49H	pancreatic_cancer	1387.15708
TCGA-JW-A5VI	cervical_cancer	448.26249
TCGA-95-7043	lung_adenocarcinoma	-624.72501
TCGA-EM-A2CQ	thyroid_cancer_	-1015.17330
TCGA-06-0744	glioblastoma	-339.13839
TCGA-32-5222	glioblastoma	744.71045
TCGA-LP-A7HU	cervical_cancer	606.29589
TCGA-E2-A1IG	breast_cancer	52.08574
TCGA-EE-A3AC	melanoma	871.25883
TCGA-EB-A3Y6	melanoma	-29.15415
TCGA-AC-A62X	breast_cancer	-704.15264
TCGA-49-6767	lung_adenocarcinoma	1054.47167
TCGA-DC-5337	rectal_cancer	-16.92313
TCGA-B0-4714	kidney_clear_cell_carcinoma	2145.59690
TCGA-QR-A703	pheochromocytoma_&_paraganglioma	-626.00390
TCGA-IB-7887	pancreatic_cancer	330.77961
TCGA-E2-A56Z	breast_cancer	-612.14929
TCGA-D3-A3C1	melanoma	403.90575
TCGA-EK-A2RJ	cervical_cancer	1021.35435
TCGA-JX-A5QV	cervical_cancer	401.16790
TCGA-DB-A4XD	lower_grade_glioma	-854.89685
TCGA-A3-3319	kidney_clear_cell_carcinoma	1088.47404
TCGA-KO-8406	kidney_chromophobe	-930.39740
TCGA-CC-A7IJ	liver_cancer	1433.52529
TCGA-A4-A5Y0	kidney_papillary_cell_carcinoma	-1200.98858
TCGA-CC-A3M9	liver_cancer	2599.92241
TCGA-OR-A5KV	adrenocortical_cancer	-1466.95470
TCGA-N8-A4PI	uterine_carcinosarcoma_	-500.67173
TCGA-BA-6869	head_and_neck_cancer	-120.36516
TCGA-60-2722	lung_squamous_cell_carcinoma	-453.14000
TCGA-G2-A3IE	bladder_cancer	-591.01801
TCGA-DQ-5630	head_and_neck_cancer	1386.83810
TCGA-HC-7231	prostate_cancer	-470.53042
TCGA-HC-A6AN	prostate_cancer	-669.93029
TCGA-BH-A0BA	breast_cancer	-83.07409
TCGA-RC-A7S9	liver_cancer	20.30125
TCGA-E2-A1IO	breast_cancer	342.45710
TCGA-OR-A5LR	adrenocortical_cancer	-407.13961
TCGA-AN-A0AL	breast_cancer	646.81801
TCGA-DU-7019	lower_grade_glioma	-442.34347
TCGA-EM-A3FJ	thyroid_cancer_	-341.73788
TCGA-AQ-A0Y5	breast_cancer	-118.87831
TCGA-CN-5361	head_and_neck_cancer	212.09832
TCGA-HT-7608	lower_grade_glioma	-643.36222
TCGA-EA-A3HQ	cervical_cancer	906.86088
TCGA-EE-A2MP	melanoma	877.21195
TCGA-E2-A570	breast_cancer	-415.50864
TCGA-FS-A1ZG	melanoma	-811.61061
TCGA-BP-5175	kidney_clear_cell_carcinoma	1035.66605
TCGA-MN-A4N5	lung_adenocarcinoma	911.87364
TCGA-DD-A1EF	liver_cancer	63.78909
TCGA-CV-6933	head_and_neck_cancer	-529.35103
TCGA-35-5375	lung_adenocarcinoma	1039.06391
TCGA-32-2634	glioblastoma	-729.05482
TCGA-B6-A0IK	breast_cancer	-185.74399
TCGA-MN-A4N1	lung_adenocarcinoma	-248.17282
TCGA-H6-A45N	pancreatic_cancer	3639.68625
TCGA-E9-A3Q9	breast_cancer	563.81513
TCGA-BQ-5877	kidney_papillary_cell_carcinoma	-813.45913
TCGA-BQ-7061	kidney_papillary_cell_carcinoma	-879.30028
TCGA-78-7150	lung_adenocarcinoma	-407.18644
TCGA-E9-A1N4	breast_cancer	976.61996
TCGA-IZ-A6M8	kidney_papillary_cell_carcinoma	1080.62164
TCGA-CE-A482	thyroid_cancer_	-336.36509
TCGA-06-0171	glioblastoma	2451.18031
TCGA-HC-A6HX	prostate_cancer	-736.51991
TCGA-B9-4114	kidney_papillary_cell_carcinoma	875.86155
TCGA-27-1831	glioblastoma	805.88415
TCGA-AY-6386	colon_cancer	-92.09971
TCGA-G4-6317	colon_cancer	-1210.30821
TCGA-EE-A2GO	melanoma	-720.33613
TCGA-DU-6408	lower_grade_glioma	-339.84667
TCGA-B9-4113	kidney_papillary_cell_carcinoma	629.24947
TCGA-D3-A3MU	melanoma	370.00853
TCGA-CI-6619	rectal_cancer	-6.07421
TCGA-AK-3425	kidney_clear_cell_carcinoma	1912.13357
TCGA-43-6770	lung_squamous_cell_carcinoma	0.76378
TCGA-AR-A24X	breast_cancer	-358.20472
TCGA-KC-A4BN	prostate_cancer	-1198.51777
TCGA-60-2698	lung_squamous_cell_carcinoma	1371.50536
TCGA-BA-5556	head_and_neck_cancer	1627.83955
TCGA-D5-6536	colon_cancer	-73.05921
TCGA-OK-A5Q2	breast_cancer	800.77361
TCGA-55-6968	lung_adenocarcinoma	1004.18414
TCGA-CR-6488	head_and_neck_cancer	1067.60586
TCGA-C5-A0TN	cervical_cancer	1.67175
TCGA-A8-A08R	breast_cancer	893.44675
TCGA-EE-A2MI	melanoma	1081.67878
TCGA-BJ-A45J	thyroid_cancer_	-277.61526
TCGA-DO-A2HM	thyroid_cancer_	2351.74947
TCGA-WB-A81T	pheochromocytoma_&_paraganglioma	-594.76738
TCGA-EE-A2MR	melanoma	2532.76376
TCGA-KN-8436	kidney_chromophobe	-948.48478
TCGA-A8-A08L	breast_cancer	486.36420
TCGA-AU-6004	colon_cancer	605.85983
TCGA-CZ-5456	kidney_clear_cell_carcinoma	-1138.38299
TCGA-AC-A3BB	breast_cancer	1243.36464
TCGA-BB-4217	head_and_neck_cancer	1847.25570
TCGA-CC-5261	liver_cancer	530.67846
TCGA-B6-A1KN	breast_cancer	-300.11887
TCGA-BA-6870	head_and_neck_cancer	597.79729
TCGA-CH-5766	prostate_cancer	-622.77309
TCGA-DC-6157	rectal_cancer	-522.65401
TCGA-AC-A3W5	breast_cancer	1276.68587
TCGA-BW-A5NO	liver_cancer	-72.30378
TCGA-B0-5812	kidney_clear_cell_carcinoma	991.38879
TCGA-55-A48Y	lung_adenocarcinoma	421.03485
TCGA-B0-4852	kidney_clear_cell_carcinoma	628.40948
TCGA-CR-7385	head_and_neck_cancer	1297.52332
TCGA-CC-A3MB	liver_cancer	-427.06065
TCGA-55-A4DG	lung_adenocarcinoma	904.57359
TCGA-E2-A14V	breast_cancer	-750.75244
TCGA-A3-3362	kidney_clear_cell_carcinoma	457.64759
TCGA-HT-8018	lower_grade_glioma	-41.09720
TCGA-LL-A5YO	breast_cancer	2523.97532
TCGA-CV-7089	head_and_neck_cancer	196.59593
TCGA-FS-A1ZJ	melanoma	-402.86050
TCGA-BP-4999	kidney_clear_cell_carcinoma	492.82431
TCGA-EE-A184	melanoma	474.36434
TCGA-HI-7171	prostate_cancer	-923.19957
TCGA-E2-A14O	breast_cancer	-410.89246
TCGA-BP-4340	kidney_clear_cell_carcinoma	129.72440
TCGA-95-7944	lung_adenocarcinoma	1836.14379
TCGA-KS-A4I9	thyroid_cancer_	73.22354
TCGA-ND-A4WF	uterine_carcinosarcoma_	-1261.10071
TCGA-EJ-7792	prostate_cancer	-63.90963
TCGA-KL-8333	kidney_chromophobe	530.86082
TCGA-AR-A0TY	breast_cancer	-706.63077
TCGA-IQ-7630	head_and_neck_cancer	345.11554
TCGA-A2-A1FX	breast_cancer	97.27219
TCGA-OR-A5LK	adrenocortical_cancer	1164.49557
TCGA-BH-A0W3	breast_cancer	-310.34759
TCGA-DU-7298	lower_grade_glioma	-518.43916
TCGA-CJ-4893	kidney_clear_cell_carcinoma	1513.36183
TCGA-CN-5367	head_and_neck_cancer	232.65057
TCGA-KK-A6E8	prostate_cancer	-1298.01869
TCGA-BH-A0HX	breast_cancer	-235.86658
TCGA-AC-A3EH	breast_cancer	-183.81991
TCGA-MP-A4SY	lung_adenocarcinoma	460.25019
TCGA-CJ-4908	kidney_clear_cell_carcinoma	934.70075
TCGA-EL-A3N2	thyroid_cancer_	-138.77760
TCGA-N5-A4RJ	uterine_carcinosarcoma_	-777.16289
TCGA-33-4582	lung_squamous_cell_carcinoma	-611.52749
TCGA-GV-A3JV	bladder_cancer	41.07284
TCGA-D8-A143	breast_cancer	-29.09009
TCGA-CN-6994	head_and_neck_cancer	159.46745
TCGA-56-1622	lung_squamous_cell_carcinoma	-762.90956
TCGA-51-4081	lung_squamous_cell_carcinoma	-849.49508
TCGA-DA-A3F5	melanoma	-293.05702
TCGA-CN-5374	head_and_neck_cancer	1132.86432
TCGA-BP-4170	kidney_clear_cell_carcinoma	1422.67102
TCGA-KL-8345	kidney_chromophobe	-962.64407
TCGA-A2-A0D0	breast_cancer	353.48157
TCGA-D3-A3C6	melanoma	-787.89519
TCGA-J4-A67K	prostate_cancer	-269.57398
TCGA-CX-7085	head_and_neck_cancer	1966.81262
TCGA-B6-A0I8	breast_cancer	-891.66967
TCGA-AA-3489	colon_cancer	1293.22349
TCGA-E9-A1R2	breast_cancer	-135.34100
TCGA-BH-A1EX	breast_cancer	423.47274
TCGA-DE-A0Y3	thyroid_cancer_	-520.16775
TCGA-MK-A4N6	thyroid_cancer_	357.02307
TCGA-HE-A5NI	kidney_papillary_cell_carcinoma	225.31995
TCGA-BP-4162	kidney_clear_cell_carcinoma	1744.66674
TCGA-EM-A1CU	thyroid_cancer_	-279.16998
TCGA-CR-6487	head_and_neck_cancer	2239.60922
TCGA-BP-4799	kidney_clear_cell_carcinoma	1457.44102
TCGA-D6-6517	head_and_neck_cancer	457.73086
TCGA-AR-A24W	breast_cancer	-635.15363
TCGA-AN-A0FW	breast_cancer	-373.35174
TCGA-34-5236	lung_squamous_cell_carcinoma	567.67035
TCGA-ET-A3DQ	thyroid_cancer_	747.99336
TCGA-B6-A0IM	breast_cancer	-480.19947
TCGA-78-7156	lung_adenocarcinoma	-228.36691
TCGA-B6-A40B	breast_cancer	-222.27683
TCGA-D9-A1JX	melanoma	1067.35928
TCGA-EW-A1P0	breast_cancer	-204.49299
TCGA-EJ-7782	prostate_cancer	186.19257
TCGA-E1-5304	lower_grade_glioma	-1575.99832
TCGA-A2-A0ER	breast_cancer	-294.14103
TCGA-SR-A6MY	pheochromocytoma_&_paraganglioma	-281.31709
TCGA-60-2715	lung_squamous_cell_carcinoma	1746.75931
TCGA-QU-A6IN	prostate_cancer	-1271.94169
TCGA-AY-6196	colon_cancer	2162.39450
TCGA-E9-A249	breast_cancer	-352.72871
TCGA-FG-A4MY	lower_grade_glioma	-809.81769
TCGA-B0-5709	kidney_clear_cell_carcinoma	2116.19618
TCGA-EE-A2M6	melanoma	614.84833
TCGA-EE-A3JI	melanoma	-71.95683
TCGA-DU-5852	lower_grade_glioma	8.55650
TCGA-E9-A2JT	breast_cancer	2867.68673
TCGA-C8-A133	breast_cancer	-618.95609
TCGA-AO-A0J8	breast_cancer	274.05348
TCGA-97-A4M3	lung_adenocarcinoma	-49.77880
TCGA-CV-7243	head_and_neck_cancer	-460.04980
TCGA-G7-6790	kidney_papillary_cell_carcinoma	-248.19284
TCGA-FB-A4P5	pancreatic_cancer	2040.27286
TCGA-FU-A2QG	cervical_cancer	-8.26536
TCGA-OR-A5K1	adrenocortical_cancer	-305.00681
TCGA-BH-A1F0	breast_cancer	-58.87174
TCGA-IB-7652	pancreatic_cancer	1084.72920
TCGA-C8-A12Z	breast_cancer	-708.99881
TCGA-CV-7430	head_and_neck_cancer	-630.62137
TCGA-CV-7406	head_and_neck_cancer	-640.06937
TCGA-BJ-A2NA	thyroid_cancer_	858.90818
TCGA-E2-A1B1	breast_cancer	1038.01634
TCGA-EL-A3TB	thyroid_cancer_	-686.16541
TCGA-A2-A4S3	breast_cancer	378.12473
TCGA-60-2723	lung_squamous_cell_carcinoma	984.79845
TCGA-32-2632	glioblastoma	980.37153
TCGA-SR-A6MP	pheochromocytoma_&_paraganglioma	-846.73290
TCGA-S7-A7WX	pheochromocytoma_&_paraganglioma	-39.28717
TCGA-06-0132	glioblastoma	1423.46796
TCGA-05-4397	lung_adenocarcinoma	463.66458
TCGA-E9-A5UO	breast_cancer	-1184.04359
TCGA-CV-7253	head_and_neck_cancer	-778.94580
TCGA-OR-A5KT	adrenocortical_cancer	633.47212
TCGA-FU-A3YQ	cervical_cancer	1299.44192
TCGA-91-6849	lung_adenocarcinoma	1345.48781
TCGA-D3-A51N	melanoma	1132.78728
TCGA-BH-A0W4	breast_cancer	-711.19544
TCGA-DD-A3A7	liver_cancer	-212.19334
TCGA-EA-A3QD	cervical_cancer	2291.19253
TCGA-DU-5853	lower_grade_glioma	107.79074
TCGA-CH-5752	prostate_cancer	-1227.10624
TCGA-44-7669	lung_adenocarcinoma	737.61606
TCGA-FY-A3NM	thyroid_cancer_	-1257.82661
TCGA-B3-3926	kidney_papillary_cell_carcinoma	118.28956
TCGA-86-A4D0	lung_adenocarcinoma	-279.35064
TCGA-86-8074	lung_adenocarcinoma	867.22163
TCGA-CM-6678	colon_cancer	-871.87641
TCGA-DZ-6133	kidney_papillary_cell_carcinoma	-1066.07743
TCGA-BP-5184	kidney_clear_cell_carcinoma	1000.32602
TCGA-A2-A1FV	breast_cancer	-1048.10910
TCGA-AR-A2LM	breast_cancer	10.40523
TCGA-CN-5365	head_and_neck_cancer	655.63812
TCGA-CM-5860	colon_cancer	129.70593
TCGA-GF-A6C8	melanoma	457.55715
TCGA-CV-7416	head_and_neck_cancer	46.43791
TCGA-EM-A3FP	thyroid_cancer_	372.37583
TCGA-EJ-5501	prostate_cancer	-1028.83471
TCGA-BH-A0C3	breast_cancer	638.86345
TCGA-TT-A6YO	pheochromocytoma_&_paraganglioma	-442.06102
TCGA-FG-6689	lower_grade_glioma	-256.99897
TCGA-FD-A3SO	bladder_cancer	587.14816
TCGA-OR-A5JZ	adrenocortical_cancer	-361.72685
TCGA-BH-A0HP	breast_cancer	137.51170
TCGA-EE-A29D	melanoma	-660.50085
TCGA-B0-4819	kidney_clear_cell_carcinoma	2822.26006
TCGA-BH-A0H9	breast_cancer	-603.64372
TCGA-EJ-A65D	prostate_cancer	-1764.91608
TCGA-78-7161	lung_adenocarcinoma	-559.94204
TCGA-86-A4P8	lung_adenocarcinoma	2466.20267
TCGA-BW-A5NQ	liver_cancer	868.72320
TCGA-D8-A1Y3	breast_cancer	672.17239
TCGA-06-5859	glioblastoma	570.43169
TCGA-CR-6480	head_and_neck_cancer	171.85899
TCGA-DK-A3IT	bladder_cancer	-58.33836
TCGA-55-7570	lung_adenocarcinoma	-760.67388
TCGA-CJ-5672	kidney_clear_cell_carcinoma	-1342.66403
TCGA-DK-A3IQ	bladder_cancer	-110.90728
TCGA-DK-A1AC	bladder_cancer	400.48512
TCGA-QU-A6IL	prostate_cancer	-809.98076
TCGA-B6-A0IA	breast_cancer	-691.22944
TCGA-OR-A5L8	adrenocortical_cancer	-1378.16527
TCGA-SP-A6QG	pheochromocytoma_&_paraganglioma	-1110.29906
TCGA-HT-7602	lower_grade_glioma	-377.68044
TCGA-BP-5176	kidney_clear_cell_carcinoma	665.76406
TCGA-QR-A6GW	pheochromocytoma_&_paraganglioma	-742.26037
TCGA-SP-A6QJ	pheochromocytoma_&_paraganglioma	-425.13612
TCGA-BP-4756	kidney_clear_cell_carcinoma	257.48805
TCGA-HT-A61B	lower_grade_glioma	873.82423
TCGA-BP-4342	kidney_clear_cell_carcinoma	790.95783
TCGA-CV-7424	head_and_neck_cancer	96.91511
TCGA-A8-A08F	breast_cancer	955.52600
TCGA-DJ-A3UQ	thyroid_cancer_	258.07884
TCGA-P5-A5F0	lower_grade_glioma	-1734.32740
TCGA-C5-A1MF	cervical_cancer	774.55596
TCGA-AF-6136	rectal_cancer	-415.02676
TCGA-GM-A3XG	breast_cancer	-800.31178
TCGA-EL-A3ZT	thyroid_cancer_	-377.66137
TCGA-95-8039	lung_adenocarcinoma	1382.00036
TCGA-Q1-A5R1	cervical_cancer	-197.05298
TCGA-RW-A68F	pheochromocytoma_&_paraganglioma	-909.94704
TCGA-AA-3511	colon_cancer	1181.47673
TCGA-E2-A10B	breast_cancer	-112.12702
TCGA-EE-A3AA	melanoma	1165.71933
TCGA-KK-A6E3	prostate_cancer	-135.17435
TCGA-BP-4330	kidney_clear_cell_carcinoma	1998.00820
TCGA-WB-A820	pheochromocytoma_&_paraganglioma	-341.65257
TCGA-WB-A80L	pheochromocytoma_&_paraganglioma	-1014.93726
TCGA-78-7146	lung_adenocarcinoma	239.26920
TCGA-19-2625	glioblastoma	-257.19897
TCGA-06-5418	glioblastoma	518.25061
TCGA-AR-A24P	breast_cancer	-164.59380
TCGA-CH-5794	prostate_cancer	-1065.05025
TCGA-OR-A5JS	adrenocortical_cancer	-1031.12846
TCGA-B0-5075	kidney_clear_cell_carcinoma	1696.74322
TCGA-G4-6294	colon_cancer	-407.63599
TCGA-51-4080	lung_squamous_cell_carcinoma	-528.72245
TCGA-HT-7473	lower_grade_glioma	893.87986
TCGA-EK-A2R9	cervical_cancer	783.86962
TCGA-B0-4703	kidney_clear_cell_carcinoma	1450.36971
TCGA-CR-7399	head_and_neck_cancer	1350.21453
TCGA-NG-A4VW	uterine_carcinosarcoma_	-1592.35066
TCGA-DJ-A1QL	thyroid_cancer_	-933.12001
TCGA-EK-A2RE	cervical_cancer	-662.55682
TCGA-EI-6881	rectal_cancer	-330.38253
TCGA-55-6980	lung_adenocarcinoma	1570.80063
TCGA-O1-A52J	lung_adenocarcinoma	1265.88406
TCGA-66-2789	lung_squamous_cell_carcinoma	332.36529
TCGA-HZ-7924	pancreatic_cancer	396.14728
TCGA-HT-A617	lower_grade_glioma	286.64194
TCGA-EU-5907	kidney_clear_cell_carcinoma	95.79437
TCGA-06-2557	glioblastoma	1318.63387
TCGA-66-2755	lung_squamous_cell_carcinoma	1984.26501
TCGA-CH-5771	prostate_cancer	-7.17705
TCGA-OR-A5JM	adrenocortical_cancer	-1415.96231
TCGA-EB-A553	melanoma	450.90954
TCGA-BH-A0BZ	breast_cancer	336.63575
TCGA-WB-A80V	pheochromocytoma_&_paraganglioma	-1108.77097
TCGA-44-2665	lung_adenocarcinoma	1324.78990
TCGA-CM-6676	colon_cancer	-809.27819
TCGA-DB-A4XA	lower_grade_glioma	-535.05501
TCGA-AD-5900	colon_cancer	346.45413
TCGA-EB-A42Z	melanoma	-80.01780
TCGA-DW-7838	kidney_papillary_cell_carcinoma	1122.64734
TCGA-BC-A10T	liver_cancer	214.63907
TCGA-CQ-5324	head_and_neck_cancer	324.86882
TCGA-41-2572	glioblastoma	148.56331
TCGA-G4-6302	colon_cancer	331.02023
TCGA-18-3408	lung_squamous_cell_carcinoma	524.56792
TCGA-A6-5657	colon_cancer	144.58789
TCGA-A2-A3XW	breast_cancer	787.91771
TCGA-DJ-A2PO	thyroid_cancer_	693.43187
TCGA-EW-A2FV	breast_cancer	471.96211
TCGA-LP-A4AW	cervical_cancer	-191.83409
TCGA-FW-A3R5	melanoma	227.93875
TCGA-EX-A1H5	cervical_cancer	-419.15734
TCGA-A8-A09Q	breast_cancer	935.64831
TCGA-DH-5141	lower_grade_glioma	-788.57299
TCGA-69-A59K	lung_adenocarcinoma	761.10122
TCGA-D5-5541	colon_cancer	137.80958
TCGA-L9-A444	lung_adenocarcinoma	2247.21786
TCGA-A7-A0CD	breast_cancer	-733.57684
TCGA-GM-A2DM	breast_cancer	213.65734
TCGA-55-7907	lung_adenocarcinoma	1114.44229
TCGA-AM-5821	colon_cancer	656.75018
TCGA-A7-A3J1	breast_cancer	1195.29876
TCGA-B0-4849	kidney_clear_cell_carcinoma	1063.42385
TCGA-IA-A40U	kidney_papillary_cell_carcinoma	418.62783
TCGA-EB-A5UN	melanoma	-46.75856
TCGA-HT-8111	lower_grade_glioma	58.40067
TCGA-RC-A6M3	liver_cancer	-287.05789
TCGA-BJ-A191	thyroid_cancer_	-537.96089
TCGA-06-0749	glioblastoma	713.49911
TCGA-05-5715	lung_adenocarcinoma	944.86755
TCGA-C8-A26Z	breast_cancer	-845.35676
TCGA-D8-A1XU	breast_cancer	21.54044
TCGA-B8-5163	kidney_clear_cell_carcinoma	2120.71209
TCGA-E2-A14T	breast_cancer	-191.12964
TCGA-MY-A5BF	cervical_cancer	847.98559
TCGA-WB-A80Y	pheochromocytoma_&_paraganglioma	-1046.38777
TCGA-HC-8213	prostate_cancer	-1392.57881
TCGA-WB-A81V	pheochromocytoma_&_paraganglioma	-867.82165
TCGA-E2-A159	breast_cancer	1263.80270
TCGA-E2-A155	breast_cancer	-1014.67614
TCGA-HT-7611	lower_grade_glioma	-256.44424
TCGA-MK-A4N7	thyroid_cancer_	-757.67869
TCGA-A2-A0YT	breast_cancer	-375.66933
TCGA-FE-A3PB	thyroid_cancer_	703.38717
TCGA-HC-7738	prostate_cancer	-1019.52335
TCGA-FC-A66V	prostate_cancer	-658.66781
TCGA-EJ-7789	prostate_cancer	-462.18529
TCGA-E2-A1AZ	breast_cancer	927.04639
TCGA-A6-6653	colon_cancer	14.68579
TCGA-AC-A2FB	breast_cancer	1925.47095
TCGA-CV-6441	head_and_neck_cancer	-517.00218
TCGA-CL-5917	rectal_cancer	-942.64118
TCGA-ET-A3BO	thyroid_cancer_	734.26601
TCGA-BI-A20A	cervical_cancer	997.66234
TCGA-55-7994	lung_adenocarcinoma	1675.55564
TCGA-A7-A13H	breast_cancer	1037.45567
TCGA-DD-A4NP	liver_cancer	-298.00566
TCGA-67-4679	lung_adenocarcinoma	1172.87369
TCGA-KM-8639	kidney_chromophobe	-533.32448
TCGA-HC-8256	prostate_cancer	-1114.03137
TCGA-G4-6322	colon_cancer	-381.98474
TCGA-ER-A3EV	melanoma	123.48244
TCGA-F2-6879	pancreatic_cancer	125.32327
TCGA-D8-A13Z	breast_cancer	592.05424
TCGA-EE-A2MD	melanoma	98.20873
TCGA-FE-A231	thyroid_cancer_	-45.27223
TCGA-E8-A436	thyroid_cancer_	531.96925
TCGA-A6-5665	colon_cancer	-252.31356
TCGA-CV-7261	head_and_neck_cancer	-543.02568
TCGA-A8-A08Z	breast_cancer	712.06330
TCGA-C5-A2LV	cervical_cancer	799.58624
TCGA-G9-6361	prostate_cancer	-1091.05701
TCGA-P5-A5EX	lower_grade_glioma	690.32487
TCGA-EE-A3J8	melanoma	-1288.70288
TCGA-WB-A81H	pheochromocytoma_&_paraganglioma	-188.42784
TCGA-D8-A1XB	breast_cancer	-563.94749
TCGA-C8-A1HE	breast_cancer	-240.64386
TCGA-FY-A2QD	thyroid_cancer_	-1532.23063
TCGA-EL-A3GR	thyroid_cancer_	-76.35659
TCGA-46-3769	lung_squamous_cell_carcinoma	1195.48450
TCGA-EL-A3GW	thyroid_cancer_	-1001.27523
TCGA-FY-A3W9	thyroid_cancer_	-1118.57141
TCGA-BP-4351	kidney_clear_cell_carcinoma	579.85700
TCGA-F2-7276	pancreatic_cancer	1355.30768
TCGA-BH-A0B4	breast_cancer	209.56881
TCGA-EK-A3GN	cervical_cancer	-863.63570
TCGA-CS-6669	lower_grade_glioma	-1808.82958
TCGA-BB-7864	head_and_neck_cancer	-1188.85427
TCGA-76-4929	glioblastoma	-244.22242
TCGA-HC-8264	prostate_cancer	-665.72108
TCGA-EE-A3JA	melanoma	878.80658
TCGA-32-1980	glioblastoma	888.06049
TCGA-B8-4621	kidney_clear_cell_carcinoma	813.93423
TCGA-A3-3376	kidney_clear_cell_carcinoma	1221.23235
TCGA-CF-A3MG	bladder_cancer	-953.30253
TCGA-DK-A1A3	bladder_cancer	121.81316
TCGA-B6-A3ZX	breast_cancer	2098.30390
TCGA-06-0141	glioblastoma	1466.92898
TCGA-BT-A20R	bladder_cancer	18.40566
TCGA-06-5415	glioblastoma	-604.19269
TCGA-DD-A73D	liver_cancer	-962.42446
TCGA-E9-A22A	breast_cancer	1030.93797
TCGA-EK-A2PM	cervical_cancer	-1485.69698
TCGA-EL-A3GQ	thyroid_cancer_	-165.03701
TCGA-P8-A6RX	pheochromocytoma_&_paraganglioma	-392.49576
TCGA-KL-8326	kidney_chromophobe	-1090.13119
TCGA-E2-A1BC	breast_cancer	-669.15329
TCGA-BH-A0EE	breast_cancer	148.99794
TCGA-BP-4790	kidney_clear_cell_carcinoma	1587.64032
TCGA-CR-7402	head_and_neck_cancer	126.17067
TCGA-GN-A262	melanoma	-1331.65216
TCGA-D9-A148	melanoma	236.99700
TCGA-A3-3346	kidney_clear_cell_carcinoma	1548.12213
TCGA-FK-A3SG	thyroid_cancer_	-331.65062
TCGA-55-A492	lung_adenocarcinoma	173.42544
TCGA-DU-8165	lower_grade_glioma	198.43888
TCGA-D8-A1JG	breast_cancer	805.20943
TCGA-BH-A18J	breast_cancer	-110.56442
TCGA-LQ-A4E4	breast_cancer	-942.13756
TCGA-55-6978	lung_adenocarcinoma	2104.05590
TCGA-FC-A4JI	prostate_cancer	-947.54402
TCGA-E2-A1LH	breast_cancer	-200.76647
TCGA-EB-A3XE	melanoma	348.28379
TCGA-06-0210	glioblastoma	1278.79505
TCGA-B6-A1KC	breast_cancer	-723.35527
TCGA-50-5931	lung_adenocarcinoma	1629.24072
TCGA-73-4675	lung_adenocarcinoma	381.76474
TCGA-A1-A0SP	breast_cancer	410.24863
TCGA-B0-4813	kidney_clear_cell_carcinoma	415.94752
TCGA-EE-A2GH	melanoma	2268.24043
TCGA-KN-8424	kidney_chromophobe	153.45371
TCGA-CM-6170	colon_cancer	-30.24552
TCGA-BJ-A28V	thyroid_cancer_	-1459.67027
TCGA-EL-A3T9	thyroid_cancer_	380.65433
TCGA-IA-A40Y	kidney_papillary_cell_carcinoma	-399.45810
TCGA-FG-6690	lower_grade_glioma	-117.84888
TCGA-14-2554	glioblastoma	649.56363
TCGA-C8-A3M7	breast_cancer	-30.50871
TCGA-D3-A2J8	melanoma	2334.11843
TCGA-BH-A0DT	breast_cancer	-847.93150
TCGA-S7-A7WM	pheochromocytoma_&_paraganglioma	-287.51864
TCGA-A8-A06U	breast_cancer	100.39158
TCGA-DD-A4NG	liver_cancer	-79.17410
TCGA-DD-A4NE	liver_cancer	-597.04501
TCGA-BH-A1FE	breast_cancer	-57.17264
TCGA-CM-6161	colon_cancer	89.24155
TCGA-AO-A1KO	breast_cancer	-481.68408
TCGA-QR-A70U	pheochromocytoma_&_paraganglioma	-1111.24914
TCGA-A4-7286	kidney_papillary_cell_carcinoma	822.65554
TCGA-CQ-6225	head_and_neck_cancer	-794.36508
TCGA-A2-A0CP	breast_cancer	-167.81615
TCGA-G9-6385	prostate_cancer	-998.58637
TCGA-G4-6307	colon_cancer	-842.72056
TCGA-A8-A0AD	breast_cancer	403.18455
TCGA-EJ-8474	prostate_cancer	-984.45459
TCGA-PK-A5H9	adrenocortical_cancer	-235.33304
TCGA-HW-A5KK	lower_grade_glioma	688.45641
TCGA-DJ-A13T	thyroid_cancer_	-537.04718
